_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,crowd_ans,gt,gt_conf,in_out_radio_gold,pic_url,question_n,v1,v10,v2,v3,v4,v5,v6,v7,v8,v9
2169189343,2/22/2019 16:08:49,false,4550365215,,2/22/2019 16:06:09,false,elite,1.0,44047633,VEN,07,Valencia,190.199.222.47,New zealand,New zealand,Australia,,https://i.imgur.com/s7xtjSY.jpg,9,New zealand,Mexico,Fiji,Cyprus,Australia,Saint lucia,Syrian arab republic,Christmas island,Grenada,Lithuania
2169189343,2/22/2019 16:09:59,false,4550370620,,2/22/2019 16:05:16,false,clixsense,1.0,43726491,UKR,09,Khmelnitskiy,94.230.197.94,New zealand,New zealand,Australia,,https://i.imgur.com/s7xtjSY.jpg,9,New zealand,Mexico,Fiji,Cyprus,Australia,Saint lucia,Syrian arab republic,Christmas island,Grenada,Lithuania
2169189343,2/22/2019 16:10:58,false,4550375519,,2/22/2019 16:07:19,false,elite,1.0,44362881,VEN,25,Caracas,186.167.244.195,New zealand,New zealand,Australia,,https://i.imgur.com/s7xtjSY.jpg,9,New zealand,Mexico,Fiji,Cyprus,Australia,Saint lucia,Syrian arab republic,Christmas island,Grenada,Lithuania
2169189343,2/22/2019 16:31:09,false,4550451223,,2/22/2019 16:26:08,false,clixsense,1.0,44916295,RUS,"","",90.154.4.56,New zealand,New zealand,Australia,,https://i.imgur.com/s7xtjSY.jpg,9,New zealand,Mexico,Fiji,Cyprus,Australia,Saint lucia,Syrian arab republic,Christmas island,Grenada,Lithuania
2169189343,2/22/2019 17:40:31,false,4550778831,,2/22/2019 17:36:19,false,elite,1.0,34320317,SRB,00,Leskovac,178.149.147.43,New zealand,New zealand,Australia,,https://i.imgur.com/s7xtjSY.jpg,9,New zealand,Mexico,Fiji,Cyprus,Australia,Saint lucia,Syrian arab republic,Christmas island,Grenada,Lithuania
2169189343,2/22/2019 18:59:17,false,4551210717,,2/22/2019 18:43:28,false,clixsense,1.0,38880452,MKD,41,Skopje,89.205.4.149,New zealand,New zealand,Australia,,https://i.imgur.com/s7xtjSY.jpg,9,New zealand,Mexico,Fiji,Cyprus,Australia,Saint lucia,Syrian arab republic,Christmas island,Grenada,Lithuania
2169189345,2/22/2019 15:38:34,false,4550215021,,2/22/2019 15:35:46,false,elite,1,41619660,,,"",193.37.252.139,Paraguay,Paraguay,Croatia,,https://i.imgur.com/Q4UZAB1.jpg,11,Croatia,Bulgaria,Paraguay,Tunisia,Palau,United states,Tonga,East timor,Italy,Brunei darussalam
2169189345,2/22/2019 16:03:23,false,4550342259,,2/22/2019 16:00:20,false,clixsense,1.0,43726491,UKR,09,Khmelnitskiy,94.230.197.94,Paraguay,Paraguay,Croatia,,https://i.imgur.com/Q4UZAB1.jpg,11,Croatia,Bulgaria,Paraguay,Tunisia,Palau,United states,Tonga,East timor,Italy,Brunei darussalam
2169189345,2/22/2019 16:10:23,false,4550372569,,2/22/2019 16:07:06,false,elite,1,44510375,VEN,07,Valencia,200.44.198.0,Paraguay,Paraguay,Croatia,,https://i.imgur.com/Q4UZAB1.jpg,11,Croatia,Bulgaria,Paraguay,Tunisia,Palau,United states,Tonga,East timor,Italy,Brunei darussalam
2169189345,2/22/2019 16:12:27,false,4550383777,,2/22/2019 16:06:20,false,neodev,1,44500273,VEN,15,Cúa,143.0.96.27,Paraguay,Paraguay,Croatia,,https://i.imgur.com/Q4UZAB1.jpg,11,Croatia,Bulgaria,Paraguay,Tunisia,Palau,United states,Tonga,East timor,Italy,Brunei darussalam
