_unit_id;_created_at;_golden;_id;_missed;_started_at;_tainted;_channel;_trust;_worker_id;_country;_region;_city;_ip;crowd_ans;gt;gt_conf;question_n;in_out_radio_gold;pic_url;v1;v2;v3;v4;v5
2169302804;2/22/2019 17:19:18;false;4550653473;;2/22/2019 17:17:16;false;elite;1.0;34320317;SRB;0;Leskovac;178.149.147.43;Cupcake;Cupcake;Muffin;4;;https://i.imgur.com/JwGHYlz.png;Cupcake;Muffin;Key lime pie;Twinkies;Cornbread
2169302804;2/22/2019 17:21:12;false;4550664338;;2/22/2019 17:15:50;false;elite;1.0;35896825;SRB;0;Nis;178.149.81.87;Muffin;Cupcake;Muffin;4;;https://i.imgur.com/JwGHYlz.png;Cupcake;Muffin;Key lime pie;Twinkies;Cornbread
2169302804;2/22/2019 17:22:40;false;4550673916;;2/22/2019 17:17:25;false;elite;1.0;44985993;DEU;14;Magdeburg;88.150.13.6;Cupcake;Cupcake;Muffin;4;;https://i.imgur.com/JwGHYlz.png;Cupcake;Muffin;Key lime pie;Twinkies;Cornbread
2169302804;2/22/2019 17:54:16;false;4550866758;;2/22/2019 17:47:29;false;neodev;1.0;44850735;VEN;;;190.206.240.171;Cupcake;Cupcake;Muffin;4;;https://i.imgur.com/JwGHYlz.png;Cupcake;Muffin;Key lime pie;Twinkies;Cornbread
2169302805;2/22/2019 16:48:08;false;4550512879;;2/22/2019 16:47:39;false;clixsense;1.0;38968301;RUS;67;Saratov;78.106.17.41;Peaches;Peaches;Nectarines;5;;https://i.imgur.com/LkYyaw0.jpg;Butternut Squash;Peaches;Apple;Apricot;Nectarines
2169302805;2/22/2019 16:48:45;false;4550515356;;2/22/2019 16:47:10;false;neodev;1.0;44683672;VEN;25;Caracas;186.185.150.63;Peaches;Peaches;Nectarines;5;;https://i.imgur.com/LkYyaw0.jpg;Butternut Squash;Peaches;Apple;Apricot;Nectarines
2169302805;2/22/2019 16:51:21;false;4550524940;;2/22/2019 16:46:57;false;elite;1.0;41978752;PRT;14;Lisbon;213.30.68.70;Peaches;Peaches;Nectarines;5;;https://i.imgur.com/LkYyaw0.jpg;Butternut Squash;Peaches;Apple;Apricot;Nectarines
2169302805;2/22/2019 16:52:19;false;4550528196;;2/22/2019 16:48:25;false;neodev;1.0;44691346;VEN;;;190.207.191.183;Peaches;Peaches;Nectarines;5;;https://i.imgur.com/LkYyaw0.jpg;Butternut Squash;Peaches;Apple;Apricot;Nectarines
2169302805;2/22/2019 17:19:14;false;4550653171;;2/22/2019 17:17:22;false;clixsense;1.0;44144595;UKR;4;Dnepropetrovsk;93.178.206.49;Peaches;Peaches;Nectarines;5;;https://i.imgur.com/LkYyaw0.jpg;Butternut Squash;Peaches;Apple;Apricot;Nectarines
2169302805;2/22/2019 17:19:18;false;4550653458;;2/22/2019 17:17:16;false;elite;1.0;34320317;SRB;0;Leskovac;178.149.147.43;Peaches;Peaches;Nectarines;5;;https://i.imgur.com/LkYyaw0.jpg;Butternut Squash;Peaches;Apple;Apricot;Nectarines
2169302805;2/22/2019 17:21:12;false;4550664342;;2/22/2019 17:15:50;false;elite;1.0;35896825;SRB;0;Nis;178.149.81.87;Peaches;Peaches;Nectarines;5;;https://i.imgur.com/LkYyaw0.jpg;Butternut Squash;Peaches;Apple;Apricot;Nectarines
2169302805;2/22/2019 17:22:40;false;4550673922;;2/22/2019 17:17:25;false;elite;1.0;44985993;DEU;14;Magdeburg;88.150.13.6;Apricot;Peaches;Nectarines;5;;https://i.imgur.com/LkYyaw0.jpg;Butternut Squash;Peaches;Apple;Apricot;Nectarines
2169302805;2/22/2019 17:47:06;false;4550817927;;2/22/2019 17:46:09;false;clixsense;1;6335115;SRB;0;Belgrade;109.92.89.175;Nectarines;Peaches;Nectarines;5;;https://i.imgur.com/LkYyaw0.jpg;Butternut Squash;Peaches;Apple;Apricot;Nectarines
2169302805;2/22/2019 17:54:16;false;4550866729;;2/22/2019 17:47:29;false;neodev;1.0;44850735;VEN;;;190.206.240.171;Peaches;Peaches;Nectarines;5;;https://i.imgur.com/LkYyaw0.jpg;Butternut Squash;Peaches;Apple;Apricot;Nectarines
2169302806;2/22/2019 16:48:09;false;4550512973;;2/22/2019 16:47:29;false;clixsense;1.0;6335115;SRB;0;Belgrade;109.92.89.175;Pancake;Crêpe;Pancake;6;;https://i.imgur.com/PbBAwPS.jpg;Pancake;Crêpe;Cornbread;Crabcake;Fortune cookies
2169302806;2/22/2019 16:48:50;false;4550515689;;2/22/2019 16:47:48;false;elite;1;44705449;EGY;11;Cairo;41.237.0.217;Crêpe;Crêpe;Pancake;6;;https://i.imgur.com/PbBAwPS.jpg;Pancake;Crêpe;Cornbread;Crabcake;Fortune cookies
2169302806;2/22/2019 16:48:53;false;4550515826;;2/22/2019 16:47:43;false;elite;1.0;43727939;EGY;11;Cairo;197.50.31.128;Crêpe;Crêpe;Pancake;6;;https://i.imgur.com/PbBAwPS.jpg;Pancake;Crêpe;Cornbread;Crabcake;Fortune cookies
2169302806;2/22/2019 16:49:28;false;4550517914;;2/22/2019 16:47:57;false;clixsense;1.0;11582908;SRB;0;Belgrade;178.221.228.2;Pancake;Crêpe;Pancake;6;;https://i.imgur.com/PbBAwPS.jpg;Pancake;Crêpe;Cornbread;Crabcake;Fortune cookies
2169302806;2/22/2019 16:50:09;false;4550520496;;2/22/2019 16:47:34;false;neodev;1;44334102;VEN;25;Caracas;201.211.62.161;Crêpe;Crêpe;Pancake;6;;https://i.imgur.com/PbBAwPS.jpg;Pancake;Crêpe;Cornbread;Crabcake;Fortune cookies
